sDev,Kurtosis,Skewness,Label
0.230638418,0.703629705,0.215020006,Clean
0.162512808,0.570956477,0.017958662,Clean
0.256695517,0.58966874,1.694888532,Clean
0.722234405,0.535532437,-4.048875459,Clean
0.615856143,0.740408839,0.369522224,Clean
0.214061538,0.565571185,-0.685893137,Clean
0.221313515,0.68425101,-4.428993253,Clean
0.261875513,0.50842911,-2.83065502,Clean
0.201850405,0.625069313,-1.594040926,Clean
0.199003505,0.724626375,2.005036839,Clean
0.369692987,0.557167683,-1.202261896,Clean
0.237986491,0.666546649,-1.116421322,Clean
0.41933114,0.69565182,-1.278440722,Clean
0.233198355,0.709968853,1.666945998,Clean
0.207028727,0.708421269,1.595419301,Clean
0.212065063,0.667986976,2.163749883,Clean
0.249038976,0.766854079,0.34630648,Clean
0.36814358,0.830154167,0.401456636,Clean
0.195904654,0.631883159,-3.145192248,Clean
0.284116614,0.689426142,0.618691062,Clean
0.148184284,0.703905592,0.652127305,Clean
0.482863132,0.680434583,2.502968948,Clean
0.380984884,0.65856166,-0.709089405,Clean
0.23033275,0.660682938,1.46054923,Clean
0.237753298,0.602552062,-0.844786538,Clean
0.31989123,0.692188585,1.416288013,Clean
0.279668051,0.65996354,2.160455214,Clean
0.770036143,0.77889789,-0.781600961,Clean
0.300535839,0.619498964,1.770556915,Clean
0.693185472,0.711170675,2.646789048,Clean
0.248960854,0.596104818,-1.855552492,Clean
0.262691282,0.527260381,1.105491023,Clean
0.289821618,0.52552998,-1.254619559,Clean
0.188730868,0.739180883,-3.681286104,Clean
0.325996726,0.576641153,-0.198734557,Clean
0.9,0.472905359,0.224043537,Clean
0.316078656,0.68711611,1.08763908,Clean
0.347275467,0.590841801,1.583160364,Clean
0.493319678,0.663821871,1.207502169,Clean
0.339153061,0.657346875,1.729929845,Clean
0.219092006,0.659113667,-6.86413072,Clean
0.222534535,0.686360254,1.321483248,Clean
0.6,0.698440423,-7.136353673,Clean
0.356253497,0.708382673,0.853050944,Clean
0.9,0.678494779,0.768595965,Clean
0.194029877,0.704090119,0.604747452,Clean
0.350392434,0.834458182,0.800379704,Clean
0.334064743,0.665748228,-1.212642662,Clean
0.245870922,0.672040063,-2.770335206,Clean
0.255441549,0.453853624,-3.10165292,Clean
0.286919808,0.586887005,-0.686377837,Clean
0.239239852,0.728936307,1.185237876,Clean
0.339309745,0.467375236,-1.83201297,Clean
0.409872008,0.525339557,-1.992712892,Clean
0.432072295,0.735640682,0.025597877,Clean
0.218083889,0.710982338,0.119972384,Clean
0.208046924,0.27562668,-2.443948626,Clean
0.262449236,0.533527486,0.771757699,Clean
0.2063647,0.682144315,2.486267907,Clean
0.233652673,0.568118415,1.727309056,Clean
0.350838905,0.700030237,0.911853781,Clean
0.9,0.420629429,-2.130620512,Clean
0.195328216,0.699262929,-5.711290407,Clean
0.19217604,0.564792163,-2.732116296,Clean
0.611288902,0.559978689,-2.871081086,Clean
0.174233673,0.528241793,-4.105293977,Clean
0.714444154,0.632184887,-0.587816011,Clean
0.292624559,0.457902018,-4.214329229,Clean
0.442529715,0.829806911,0.001766057,Clean
0.688873777,0.694186264,0.754716018,Clean
0.247539788,0.651126062,1.017685089,Clean
0.439053769,0.649206363,1.393690047,Clean
0.243362435,0.782788566,2.444597851,Clean
0.220787559,0.726564921,3.559400821,Clean
0.6,0.621737328,-4.177575965,Clean
0.215317661,0.612189052,-2.903819156,Clean
0.9,0.694449782,0.395916937,Clean
0.416835336,0.532730726,0.179593749,Clean
0.296423348,0.675716004,-2.812669296,Clean
0.287225901,0.753014169,-2.502810276,Clean
0.210619944,0.686881529,-2.146203,Clean
0.213078077,0.678131972,-3.80112474,Clean
0.236341224,0.652912925,1.398204848,Clean
0.385055655,0.633239318,-4.795590581,Clean
0.411009103,0.593089891,-3.987279948,Clean
0.240831776,0.608804001,2.455250748,Clean
0.371117901,0.76546316,-3.216735027,Clean
0.27725525,0.655508759,-2.191814873,Clean
0.293846402,0.661818875,-4.205242092,Clean
0.176544826,0.666798121,-1.281509623,Clean
0.324112814,0.65992809,-3.51822629,Clean
0.475695178,0.707488121,1.20418137,Clean
0.294328589,0.70812606,-0.772534919,Clean
0.707058794,0.6466812,2.632060616,Clean
0.262064563,0.751140307,1.118699086,Clean
0.369392302,0.698333384,-3.307988797,Clean
0.328879701,0.687947623,0.25832218,Clean
0.38079042,0.765557327,1.638748607,Clean
0.177759869,0.509410809,-3.936600061,Clean
0.159086421,0.742038276,3.392956971,Clean
0.17556994,0.611013577,-2.165490552,Clean
0.228887845,0.630516585,1.687049516,Clean
0.16494418,0.656028938,1.446490185,Clean
0.202664383,0.551011835,-1.984850274,Clean
0.9,0.685821089,2.167998652,Clean
0.619501208,0.663727415,-0.597518515,Clean
0.174415367,0.530761679,2.494110062,Clean
0.9,0.691517736,-0.896690078,Clean
0.639812257,0.636922669,1.321190353,Clean
0.237448354,0.584136732,0.737082505,Clean
0.319576545,0.792546858,0.98538152,Clean
0.274748491,0.592478908,-4.783452054,Clean
0.439376951,0.791350962,1.990095695,Clean
0.188241571,0.796364799,0.275593742,Clean
0.208826696,0.765097233,0.971400695,Clean
0.258478161,0.81436456,3.864664583,Clean
0.30907555,0.82832365,1.697480594,Clean
0.282439946,0.59105651,-4.031528888,Clean
0.163635612,0.681896729,-0.623605963,Clean
0.159177102,0.627449258,-1.218115102,Clean
0.172977356,0.660959347,-3.639107095,Clean
0.331462615,0.679550095,-5.860291758,Clean
0.298239085,0.654044889,1.714374701,Clean
0.221456402,0.427681491,-0.80392271,Clean
0.188159616,0.783903692,0.041013737,Clean
0.299885078,0.735499546,1.110766735,Clean
0.397535391,0.601510621,-0.755004256,Clean
0.585583946,0.718082919,0.775864679,Clean
0.183145335,0.680746126,1.326973492,Clean
0.469862398,0.82110564,1.643329933,Noisy
0.29773911,0.610814192,0.277525186,Clean
0.871464723,0.708643578,0.806984463,Clean
0.183728375,0.623553881,0.056977634,Clean
0.19622588,0.674565002,-4.698094965,Clean
0.226496152,0.741601985,-9.440085274,Clean
0.1504416,0.511971047,2.074669688,Clean
0.350236837,0.764530366,0.062893902,Clean
0.247527949,0.474504789,0.299527402,Clean
0.519030863,0.743591259,1.679152491,Clean
0.218711035,0.842215877,0.460975075,Clean
0.290731898,0.645887073,1.10217587,Clean
0.886154067,0.419837913,-0.945715945,Clean
0.200663703,0.554048746,-4.715858821,Clean
0.247376116,0.715356284,0.83679348,Clean
0.24563671,0.778744257,-1.578433367,Clean
0.180462902,0.478403452,0.718786695,Clean
0.545920622,0.55968188,-0.875028876,Clean
0.160576042,0.616888874,2.314000746,Clean
0.232243969,0.791832092,2.274358974,Clean
0.348085709,0.633669285,1.902268155,Clean
0.4407536,0.598079876,9.686084465,Clean
0.396873365,0.650506546,1.109588052,Clean
0.439752917,0.629374679,0.250245943,Clean
0.246276687,0.717563551,1.490174783,Clean
0.751294749,0.820534709,-3.518296311,Clean
0.315340326,0.688514327,0.842063489,Clean
0.164594129,0.632866292,2.639060946,Clean
0.318231415,0.782214262,-3.493137871,Clean
0.323884013,0.612917076,-5.080657819,Clean
0.222376691,0.68900857,1.864480616,Clean
0.230589731,0.518409469,0.29280718,Clean
0.337733879,0.566954853,-0.082405164,Clean
0.229009175,0.633777465,0.001947343,Clean
0.283699409,0.582784251,1.906622233,Clean
0.26424411,0.680426611,0.355038264,Clean
0.244455413,0.626721264,2.640503678,Clean
0.371831338,0.737666714,1.631172411,Clean
0.347182159,0.685644146,0.577082173,Clean
0.160290827,0.835290083,0.969007414,Clean
0.27901206,0.78586077,1.780599093,Clean
0.040088287,0.649021142,-3.169303112,Clean
0.160187087,0.701985769,3.497887726,Clean
0.206887313,0.744228604,2.171622969,Clean
0.315730151,0.709530831,-1.617389451,Clean
0.41027728,0.670573614,2.04889912,Clean
-0.148374077,0.719610862,-2.335888693,Clean
0.245276982,0.710547777,1.685116129,Clean
0.517603337,0.614432374,-0.15901302,Clean
0.233759245,0.790441297,1.040090971,Clean
0.168576925,0.77128706,-0.470861721,Clean
0.290594694,0.778795365,1.222641726,Clean
0.277145104,0.623975848,0.882942907,Clean
0.443944784,0.251177265,-9.369663033,Clean
0.354849639,0.831584931,2.67953403,Clean
0.352422716,0.694038603,2.12371231,Clean
0.356450254,0.612404682,2.505899353,Clean
0.351019751,0.693819252,0.684772837,Clean
0.166356895,0.676032262,-2.007997499,Clean
0.216744404,0.529228321,-2.320938495,Clean
0.43321526,0.760879417,-0.500233032,Clean
0.32030768,0.663206746,2.737321321,Clean
0.225655281,0.663398116,1.528485506,Clean
0.308691964,0.711758746,1.207324053,Clean
0.267643489,0.575541451,-0.839615645,Clean
0.227665022,0.688724837,-0.838907782,Clean
0.187803343,0.721950909,-3.287725326,Clean
0.257277349,0.729193337,0.505354148,Clean
0.262424478,0.505383203,-0.841464213,Clean
0.406818784,0.738537216,2.328269369,Clean
0.320251879,0.63842125,-0.724742088,Clean
0.338237528,0.66858622,0.598119867,Clean
0.25519403,0.563540497,-1.27436428,Clean
0.166863499,0.612604473,1.341478345,Clean
0.292678517,0.625070332,-0.375883743,Clean
0.550418844,0.676696711,1.235850084,Clean
0.270754242,0.64200945,2.584018951,Clean
0.253843787,0.709955678,3.608314152,Clean
0.169126333,0.6873863,2.751556017,Clean
0.393880638,0.602419542,3.928857047,Clean
0.9,0.660795789,-0.297682493,Clean
0.373209859,0.673332181,2.703587661,Clean
0.385189694,0.704353061,0.896493437,Clean
0.218285752,0.64277708,-1.418239498,Clean
0.292420818,0.662313483,1.445694998,Clean
0.201174,0.5184614,-2.092313587,Clean
0.403374186,0.613370704,-0.741363166,Clean
0.218098187,0.621629346,0.631110638,Clean
0.294617114,0.576293336,3.278379891,Clean
0.143788389,0.670216046,-0.43924677,Clean
0.275878951,0.728857197,1.131186841,Clean
0.15863202,0.588006819,0.395071991,Clean
0.165189152,0.725374007,0.158121873,Clean
0.411680341,0.598197231,0.017352689,Clean
0.9,0.613921581,-4.537055556,Clean
0.219976652,0.477321062,-1.652541999,Clean
0.267718425,0.584700676,2.344584345,Clean
0.873969291,0.576325281,-2.365552973,Clean
0.28391491,0.663856311,1.079534301,Clean
0.606514644,0.811256213,0.52804622,Noisy
0.446909393,0.651024415,-2.617992935,Clean
0.758408759,0.709005872,0.099723303,Clean
0.739713728,0.520118481,0.332683735,Clean
0.191213184,0.752088424,1.168597026,Clean
0.264673029,0.673417651,1.207812481,Clean
0.327838969,0.469198871,-5.406284988,Clean
0.198946067,0.535956602,0.172257472,Clean
0.41603428,0.699048584,-2.80507236,Clean
0.9,0.742557515,0.878205158,Clean
0.328233009,0.696472882,-3.873637886,Clean
0.325382463,0.613431795,0.297586919,Clean
0.281564964,0.82494197,0.245144189,Clean
0.319956811,0.665570983,2.396870455,Clean
0.284856187,0.518653505,0.31743962,Clean
0.855706294,0.657036789,-1.297099377,Clean
0.637008083,0.725931577,-3.182160495,Clean
0.21506314,0.630400248,2.256699952,Clean
0.678056177,0.681840048,1.921382175,Clean
0.175196738,0.839555086,0.109714814,Clean
0.223893394,0.805167953,7.944281662,Clean
0.232862905,0.625241498,-4.384975638,Clean
0.76174816,0.654781487,1.609355617,Clean
0.483066527,0.576527308,-2.599694909,Clean
0.291545391,0.619895935,3.007120748,Clean
0.238489141,0.494647457,0.313445138,Clean
0.308799666,0.738111553,1.514422666,Clean
0.304996945,0.708150033,-0.038280654,Clean
0.9,0.732026551,0.932440635,Clean
0.247454948,0.629478937,-0.091429783,Clean
0.484009737,0.714726042,0.238927146,Clean
0.276268341,0.530300613,-1.982481744,Clean
0.017383617,0.640351659,-5.062482706,Clean
0.346288185,0.695535902,-2.24448278,Clean
0.256128772,0.576890689,-0.460419167,Clean
0.152814641,0.469397066,1.048773256,Clean
0.338143625,0.706013561,1.852475563,Clean
0.280659396,0.47009351,1.542071764,Clean
0.296859152,0.571041427,1.142219224,Clean
0.373915823,0.726236469,1.180010889,Clean
0.285275126,0.628221415,0.001849668,Clean
0.267778439,0.650715574,-3.285788615,Clean
0.196572332,0.6218337,-1.385918653,Clean
0.709232675,0.647702077,0.46177402,Clean
0.175851553,0.641748021,-3.835045013,Clean
0.43408555,0.660332416,0.170306122,Clean
0.266922269,0.635223478,1.269739616,Clean
0.466540148,0.594630322,0.486498903,Clean
0.187741943,0.674446674,2.713751195,Clean
0.371385286,0.838033256,0.210349926,Clean
0.276774444,0.687937357,2.250477871,Clean
0.173529434,0.760883194,1.350086282,Clean
0.211095511,0.653004456,-2.202596799,Clean
0.690432708,0.565564796,2.068909925,Clean
0.218385489,0.587345949,0.872885852,Clean
0.312564795,0.708187728,1.3699138,Clean
0.420659514,0.768415923,-0.303896725,Clean
-0.061453609,0.596894651,-5.184960809,Clean
0.30021123,0.249150185,-6.601084923,Clean
0.457267262,0.658232339,-0.072040667,Clean
0.24311087,0.60899174,-2.652738707,Clean
0.254720299,0.677626111,0.810231129,Clean
0.176692747,0.697934681,0.634149767,Clean
0.265130272,0.44627553,-1.774815247,Clean
0.315069649,0.702764723,1.184734623,Clean
0.302665585,0.6321376,0.165297824,Clean
0.434345023,0.629301816,1.04021139,Clean
0.312480346,0.678880429,-0.862525889,Clean
0.242943406,0.557874777,1.346724712,Clean
0.161207812,0.513482034,-1.236961801,Clean
0.275570647,0.664061816,-0.251570229,Clean
0.244850493,0.641954355,2.173504391,Clean
0.695235334,0.819654044,1.265508262,Noisy
0.401446245,0.235504766,-5.245001392,Clean
0.51803329,0.770919885,0.171374817,Clean
0.235338493,0.66811472,2.690796695,Clean
0.789748267,0.65855047,1.727171106,Clean
0.196951065,0.598151638,-6.111544985,Clean
0.299534984,0.77058875,1.120234971,Clean
0.343968246,0.643079602,-0.906779506,Clean
0.308861122,0.521348713,-0.585458044,Clean
0.507690472,0.674300896,-0.455216311,Clean
0.319242748,0.681280881,-2.711146822,Clean
0.217257677,0.709140054,0.137181153,Clean
0.429285794,0.5081261,-2.24375138,Clean
0.647436048,0.664458508,1.965142622,Clean
0.556889524,0.456992599,-2.582673591,Clean
0.269472176,0.707155687,0.820228142,Clean
0.445623266,0.70396326,1.601243637,Clean
0.287824148,0.57122182,0.508556822,Clean
0.485360695,0.780189797,1.799666701,Clean
0.207061286,0.588942275,1.252759882,Clean
0.373494026,0.664977557,2.179200207,Clean
0.240689921,0.485815429,-1.075532073,Clean
0.215878436,0.624702703,0.705638196,Clean
0.480982127,0.724671452,2.525929971,Clean
0.264037189,0.39902035,-2.666378453,Clean
0.28869814,0.545417058,-1.525710855,Clean
0.229392449,0.737919349,1.701904401,Clean
0.469308113,0.603671406,2.584871365,Clean
0.200007818,0.783016309,-5.545680525,Clean
0.206563676,0.795851374,0.947822398,Clean
0.304345966,0.577340579,-1.675869702,Clean
0.246527626,0.659140716,3.971041422,Clean
0.275297994,0.754492947,-1.729592341,Clean
0.270268097,0.821241911,0.327259063,Clean
0.622075431,0.572327791,-1.558862395,Clean
0.448234955,0.653191445,-2.345139144,Clean
0.599373248,0.646474394,-4.048638114,Clean
0.80522364,0.819528091,-2.585854004,Clean
0.480343649,0.725083611,0.146681813,Clean
0.299730798,0.714776269,0.190344365,Clean
0.155899075,0.566042782,-0.049436715,Clean
0.604606011,0.699931294,-3.446221906,Clean
0.268126332,0.770949651,1.33498533,Clean
0.212753036,0.669113036,0.937097591,Clean
0.217119515,0.774922006,0.066815027,Clean
0.443385048,0.624602649,-0.512294137,Clean
0.300032915,0.652550918,-2.245536819,Clean
0.206275095,0.735106611,2.662643462,Clean
0.192646131,0.537955625,-0.793092034,Clean
0.672994763,0.824023942,3.607806574,Noisy
0.529961296,0.614186515,-4.803724362,Clean
0.268230226,0.62840348,-3.888043437,Clean
0.240725022,0.60961603,2.116628466,Clean
0.561157815,0.501774457,1.571559891,Clean
0.9,0.831185039,0.869280545,Noisy
0.216810176,0.706455836,-4.593849218,Clean
0.264296382,0.55288498,-1.237991935,Clean
0.383656867,0.197156491,-5.952924881,Clean
0.191941202,0.727289987,1.591042802,Clean
0.328426426,0.638774375,2.755421672,Clean
0.321182417,0.754260649,5.656699545,Clean
0.189590606,0.582913675,2.11491848,Clean
0.237202968,0.74658327,0.961122915,Clean
0.379762612,0.637768566,-0.870242067,Clean
0.333218062,0.775156419,-1.194784167,Clean
0.180824324,0.693687061,-0.095703752,Clean
0.22880476,0.649485842,-4.140751552,Clean
0.409151403,0.689167092,0.281841421,Clean
0.334582595,0.600136215,1.365166563,Clean
0.219801478,0.735168537,1.336575194,Clean
0.360794047,0.778274009,-4.324765456,Clean
0.9,0.724685938,-1.285064166,Clean
0.170571711,0.727551076,0.008966958,Clean
0.757901316,0.732975205,-0.935782614,Clean
0.349301118,0.603431274,3.566318114,Clean
0.424931451,0.6107478,0.017995707,Clean
0.411917583,0.666939558,-7.318191258,Clean
0.282434574,0.565408437,1.655142323,Clean
0.625504676,0.812947946,0.025316506,Clean
0.216950271,0.616653212,-0.744559253,Clean
0.401137431,0.623960134,-1.820204685,Clean
0.715017476,0.504173423,-4.128656616,Clean
0.169615841,0.788191981,2.857112388,Clean
0.323031691,0.597800795,2.457298354,Clean
0.230449217,0.641661009,1.56611589,Clean
0.383935344,0.599383854,0.663517478,Clean
0.397418217,0.746498029,2.71776898,Clean
0.207210027,0.654325213,1.619213113,Clean
0.198154482,0.65054188,-3.512379963,Clean
0.703436038,0.621798215,2.694740023,Clean
0.20519695,0.654642199,0.303213619,Clean
0.185865142,0.694515529,-0.709076232,Clean
0.486653865,0.685857211,-0.974257499,Clean
0.161988492,0.638335271,0.100878473,Clean
0.324085793,0.17966523,-6.353803164,Clean
0.280425913,0.626397662,-3.649420495,Clean
0.257741357,0.683855987,-5.396431531,Clean
0.300661388,0.718468897,-0.119061322,Clean
0.347137817,0.748435984,0.533402118,Clean
0.401725223,0.630183126,3.202167195,Clean
0.200069348,0.482927541,-3.613499094,Clean
0.244741275,0.804200642,-1.732860757,Clean
0.326077898,0.71565423,0.246041383,Clean
0.188136761,0.580361121,-3.55197196,Clean
0.15064838,0.654302651,2.038734807,Clean
-0.097105222,0.600119138,-5.182038522,Clean
0.41536791,0.774773836,0.09231255,Clean
0.178977429,0.612120039,0.261448716,Clean
0.282856898,0.748536888,1.649523552,Clean
0.341018612,0.591198915,-1.48612602,Clean
0.297993219,0.596016667,1.501401014,Clean
0.297700567,0.768550394,2.166387926,Clean
0.19087717,0.699118047,1.069223927,Clean
0.349978698,0.641844522,-4.229701074,Clean
0.213433226,0.594342525,1.873989396,Clean
0.273435275,0.498385718,-2.911332202,Clean
0.9,0.535342781,-1.392963337,Clean
0.498286964,0.627573513,-0.174174534,Clean
0.380720281,0.626832756,-0.301622619,Clean
0.214105231,0.579508904,-0.802771684,Clean
0.164988226,0.659894868,-5.51819157,Clean
0.270036136,0.621692498,-1.993654231,Clean
0.171330922,0.663270621,-2.517731333,Clean
0.182420093,0.566080077,-1.56900437,Clean
0.372291481,0.704646567,0.423698323,Clean
0.234612024,0.668388954,2.693338484,Clean
0.156676636,0.638071452,-1.314919778,Clean
0.27313659,0.543242715,-1.89778942,Clean
0.83579352,0.612884317,0.8549477,Clean
0.392651137,0.652924107,-4.219962513,Clean
0.481638622,0.695500973,-1.009811311,Clean
0.75091181,0.742693791,1.551381333,Clean
0.596481406,0.664570889,-4.230657607,Clean
0.437433237,0.754525312,0.232755983,Clean
0.609340865,0.536949326,-7.397981851,Clean
0.225958206,0.65723503,0.430353456,Clean
0.222140289,0.836272069,0.251394132,Clean
0.238979829,0.672855921,-4.644119544,Clean
0.336459696,0.70270938,1.203688993,Clean
0.262781695,0.660493483,0.533306291,Clean
0.34466078,0.652557267,-0.57798848,Clean
0.291826943,0.672250924,-2.274026901,Clean
0.242458793,0.649209217,-3.197666812,Clean
0.235918363,0.78933616,1.911398905,Clean
0.209945386,0.667348082,-0.556361999,Clean
0.449921785,0.717720704,1.003436988,Clean
0.420142584,0.726631805,0.674897501,Clean
0.404535506,0.46360872,1.042832618,Clean
0.430546458,0.64481963,-2.397134018,Clean
0.495806239,0.644009984,-0.197579292,Clean
0.151759028,0.711640498,-1.215227627,Clean
0.187758081,0.579409443,3.597418996,Clean
0.489433448,0.680710222,0.158423612,Clean
0.413709007,0.683502708,1.970328672,Clean
0.179960153,0.727589804,1.993638896,Clean
0.318028281,0.661348355,-1.871785056,Clean
0.225893992,0.333213333,-4.162412828,Clean
0.284320878,0.629272397,-1.224111978,Clean
0.147282319,0.571094479,-0.426429792,Clean
0.3021939,0.676697088,1.176686279,Clean
0.187781032,0.807553187,0.764084155,Clean
0.728758648,0.489860321,-4.952446156,Clean
0.263638437,0.69116752,-0.088144907,Clean
0.281975147,0.699610502,-5.017644702,Clean
0.190356806,0.615083815,-1.347077537,Clean
0.196619127,0.425695244,-2.088225841,Clean
0.278512843,0.669383056,2.124705613,Clean
0.355623046,0.785521779,1.883343095,Clean
0.161587078,0.72740136,1.556094341,Clean
0.209067913,0.815165624,0.809562011,Clean
0.350659338,0.787912771,0.799224465,Clean
0.7786088,0.21137463,-5.467132783,Clean
0.218561363,0.582929689,0.629505089,Clean
0.656124658,0.626179411,0.076474185,Clean
0.297825178,0.590936394,1.564305823,Clean
0.174343532,0.592833459,-6.495742512,Clean
0.164495609,0.707225998,0.831557533,Clean
0.263426339,0.64986008,-0.298823724,Clean
0.269296076,0.65850828,-0.830434699,Clean
0.174693635,0.730884252,0.123991324,Clean
0.212233186,0.729185636,-0.563615427,Clean
0.408034862,0.675000579,-1.371444555,Clean
0.191481707,0.739302303,0.972167588,Clean
0.9,0.831538218,0.765285914,Noisy
0.185843507,0.642015742,2.054644754,Clean
0.25158393,0.50396057,-1.113406181,Clean
0.702485013,0.582104594,2.590373885,Clean
0.370029283,0.689246142,-3.813327548,Clean
0.230693384,0.665204614,0.648253216,Clean
0.303839149,0.697996957,-0.023497327,Clean
0.258672063,0.697245469,1.650660449,Clean
0.77121222,0.791742256,1.139393576,Clean
0.227710975,0.620956797,-0.474817368,Clean
0.163408231,0.510445839,-1.322374007,Clean
0.281381058,0.51375489,0.100499963,Clean
0.231071798,0.719512431,1.149077164,Clean
0.670731717,0.496394302,1.548623267,Clean
0.445437661,0.806097584,0.723936554,Noisy
0.316741794,0.659671349,-1.975205044,Clean
0.298363617,0.594297103,1.934686312,Clean
0.439135335,0.579051288,0.790038677,Clean
0.356493883,0.671047475,1.402331721,Clean
0.313935457,0.483842645,-2.786920135,Clean
0.34593131,0.715743126,0.476920716,Clean
0.28721646,0.778482042,0.053135375,Clean
0.341859077,0.643772514,0.310426477,Clean
0.352610188,0.73422711,-0.295672035,Clean
0.312182293,0.763573221,1.348220157,Clean
0.492460799,0.482214373,-0.079297983,Clean
0.244844173,0.536921864,-2.563414689,Clean
0.241919592,0.171763509,-9.889099442,Clean
0.260560818,0.7465631,0.393025356,Clean
0.288577603,0.680086435,-1.313896525,Clean
0.169720052,0.828864349,-2.737942449,Clean
0.25634525,0.760391014,1.447912791,Clean
0.641434005,0.515953237,0.492501598,Clean
0.489494539,0.679695056,2.983329972,Clean
0.348888293,0.611065426,3.032266055,Clean
0.435458217,0.714089153,1.819285987,Clean
0.490497235,0.685656618,-4.463579173,Clean
0.340596442,0.703943701,2.001067251,Clean
0.236571417,0.694741363,1.80012,Clean
0.604286134,0.403327935,0.917655964,Clean
0.200664663,0.649811155,-0.135511346,Clean
0.240792951,0.702432291,0.80110873,Clean
0.9,0.596961472,1.547512132,Clean
0.439782285,0.644490415,2.713751009,Clean
0.270951937,0.706615902,1.500389992,Clean
0.323489485,0.597540525,-1.404196032,Clean
0.340384784,0.56445487,0.184166084,Clean
0.772322411,0.637993268,-0.753537105,Clean
0.563263908,0.707436856,1.176450389,Clean
0.181879236,0.602129215,-1.217324335,Clean
0.329637691,0.569580928,-0.251221379,Clean
0.191913932,0.618579467,-4.281083351,Clean
0.186269046,0.61948874,-2.513279131,Clean
0.320222505,0.621725889,2.807932225,Clean
0.216568609,0.673751454,1.834324517,Clean
0.481340954,0.644538057,2.017795885,Clean
0.246699924,0.514032872,-2.12084327,Clean
0.268118412,0.610757714,0.964578325,Clean
0.296553712,0.665119989,-2.329250267,Clean
0.337072929,0.662826521,-1.6108669,Clean
0.227607754,0.631413744,-3.77327137,Clean
0.26339578,0.695083357,-0.093943209,Clean
0.238790429,0.622817101,2.496438482,Clean
0.22615519,0.763175017,0.160142095,Clean
0.189227208,0.465691898,-0.426048903,Clean
0.350539836,0.686182466,2.688767238,Clean
0.247880976,0.811811225,0.723860068,Clean
0.367358669,0.622756118,-2.691452426,Clean
0.405726391,0.660774072,-0.667297268,Clean
0.259255514,0.676660689,1.960748535,Clean
0.2793899,0.693968111,0.171794908,Clean
0.321130233,0.566218315,-3.244778169,Clean
0.221083704,0.773643386,0.134427467,Clean
0.192516179,0.535598499,1.626161483,Clean
0.220470853,0.821705906,1.077684907,Clean
0.345335829,0.691173219,-1.063953442,Clean
0.259554247,0.814696357,1.054258358,Clean
0.210687053,0.685948872,2.420381414,Clean
0.245311489,0.390699867,-4.680428425,Clean
0.535290584,0.199203457,-2.375009272,Clean
0.151357049,0.791109677,0.177379321,Clean
0.279478919,0.826536865,0.240439693,Clean
0.27196563,0.778785019,0.550451304,Clean
0.564461203,0.648420748,-1.070133372,Clean
0.198229469,0.721733857,0.257941736,Clean
0.336811614,0.437515635,-4.203970846,Clean
0.262769672,0.79702367,0.236195927,Clean
0.445091723,0.640936333,1.560751453,Clean
0.205773858,0.674608423,2.205190546,Clean
0.192120533,0.766205819,-0.572381787,Clean
0.200960296,0.669890255,-0.556075045,Clean
0.291542514,0.723497367,0.547849503,Clean
0.196759777,0.628178958,-1.853670352,Clean
0.783215195,0.763998948,0.878318216,Clean
0.391658262,0.676762141,-0.825103924,Clean
0.214543582,0.706301529,0.775253475,Clean
0.623882538,0.555661782,-0.126500186,Clean
0.357158696,0.655429731,-1.167610069,Clean
0.299967972,0.719723352,-1.582612404,Clean
0.357587528,0.621123639,0.768803874,Clean
0.193791549,0.681669386,1.784628045,Clean
0.432949353,0.611408584,-1.804512952,Clean
0.495564957,0.403409074,-0.274751521,Clean
0.187249605,0.707983436,1.253424714,Clean
0.294102692,0.61380164,2.481273139,Clean
0.332646677,0.693043492,0.270478964,Clean
0.238719248,0.632983821,-3.951412199,Clean
0.2710597,0.615333907,1.134158267,Clean
0.312925081,0.799407002,3.587359206,Clean
0.613749004,0.549431502,-4.649033629,Clean
0.635562086,0.577196505,0.837505749,Clean
0.447916259,0.693308594,1.798996938,Clean
0.242258591,0.549450519,2.761362022,Clean
0.9,0.788689071,0.343050329,Clean
0.306346059,0.556261519,-1.953093619,Clean
0.151692275,0.670038978,-3.935962569,Clean
0.214640285,0.766825527,1.764725405,Clean
0.308600174,0.65233202,-0.597436073,Clean
0.415504154,0.662175323,1.970710921,Clean
0.217478669,0.602318608,-0.745890734,Clean
0.244390237,0.576732353,-0.984911384,Clean
0.258232304,0.67949221,1.732470854,Clean
0.285400022,0.6532123,-5.020917084,Clean
0.213263733,0.683328342,-2.017844711,Clean
0.225054874,0.702064509,-1.15641554,Clean
0.294807157,0.693940414,-0.820424691,Clean
0.232914645,0.843269096,2.030952991,Clean
0.50477872,0.675280637,2.14122113,Clean
0.246507628,0.290230283,-2.222334673,Clean
0.280014524,0.640980973,-0.342294343,Clean
0.9,0.738028881,-0.662094553,Clean
0.296704881,0.68391983,1.078359636,Clean
0.28613119,0.709969971,1.572755402,Clean
0.202460901,0.565886074,2.73862357,Clean
0.273210449,0.147679428,-8.654376946,Clean
0.31727271,0.613419953,-0.227698231,Clean
0.269360682,0.548906054,1.613268698,Clean
0.475105848,0.667961591,1.849349812,Clean
0.176561985,0.668874509,-0.216832493,Clean
0.297715714,0.618925376,1.020087753,Clean
0.330520309,0.563224324,0.731395742,Clean
